year,month,gainer,gaintype,procedur,entity,contgain,area,pop,portion,loser,losetype,contlose,entry,exit,number,indep,conflict,version,agreement,dyad,rivnumb,rivalry,totdisp,rivtyp2,rivtypold,ps,rivals,begin,conttype,col.conttype,any.cont,cap_gainer,pop_gainer,cap_loser,pop_loser,caprat,polity.gainer,polity.loser,joint.dem,settle,new.border.settle1,new.border.settle5,tenure.loser,tenure.gainer,simul.transfers,prev.transfers,flow1,flow2,flow1.lag1,flow2.lag1,flow1.lead1,flow2.lead1,gainer_loser_lead3,loser_gainer_lead3,gainer_loser_lead5,loser_gainer_lead5,gainer_loser_lag3,loser_gainer_lag3,gainer_loser_lag5,loser_gainer_lag5,agg_lead3,agg_lead5,agg_lag3,agg_lag5,kmdist,gdp.loser,gdp.gainer,agg_pop,agg_gdp,fta,gatt1,gatt2,comlang,comcol,colony,curcol,currencyu,joint.gatt.any,joint.gatt.formal
1870.0,6,140.0,1,3,150,1,65e3,NA,0,150.0,1,1,0,0,200,0,1,4.01,1.0,140150.0,311,140150,5,RIVALRY,PROTO,NA,1.0,1846.0,1.0,0.0,1.0,0.009417,9797e3,2.075e-4,232e3,0.022034618243601995,-6.0,-3.0,0.0,0.0,0.0,0.0,NA,30.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1509,NA,12021.185,10029e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895.0,NA,140.0,1,3,150,1,13e3,NA,0,150.0,1,1,0,0,351,0,0,4.01,1.0,140150.0,NA,NA,NA,NA,NA,NA,0.0,1876.0,1.0,0.0,1.0,0.0090185,1596e4,1.569e-4,4e5,0.017397571658258025,-3.0,-4.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1509,NA,21518.233794743428,1636e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851.0,NA,140.0,1,3,165,1,104e3,NA,0,165.0,1,1,0,0,110,0,0,4.01,1.0,140165.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0074407,7344e3,NA,NA,NA,-6.0,-3.0,0.0,NA,NA,NA,NA,11.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935.0,10,150.0,1,1,145,1,233100.0,35000,0,145.0,1,1,0,0,568,0,0,4.01,0.0,145150.0,10333,145150,19,RIVALRY,ENDURING,0.0,1.0,1876.0,1.0,0.0,1.0,6.086e-4,99e4,0.0018463,254e4,3.033683864607295,-3.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480,NA,NA,353e4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866.0,12,155.0,1,3,145,1,42896.0,NA,0,145.0,1,1,0,0,170,0,0,4.01,1.0,145155.0,10336,145155,5,RIVALRY,PROTO,NA,1.0,1848.0,1.0,0.0,1.0,0.0016574,1832e3,4.185e-4,1275e3,0.2525039218052371,0.0,-7.0,0.0,0.0,0.0,0.0,NA,NA,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908,NA,NA,3107e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1884.0,4,155.0,1,1,145,1,50215.0,14000,0,145.0,1,1,0,0,265,0,1,4.01,0.0,145155.0,10336,145155,5,RIVALRY,PROTO,NA,1.0,1848.0,1.0,0.0,1.0,0.0025022,2456e3,4.334e-4,1533e3,0.1732075773319479,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908,NA,7899.8464975140205,3989e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1874.0,6,160.0,1,3,150,1,117e3,NA,0,150.0,1,1,0,0,201,0,1,4.01,1.0,150160.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.0021266,2073e3,NA,NA,NA,-3.0,-3.0,0.0,NA,NA,NA,0.0,0.0,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1878.0,NA,150.0,1,3,160,1,1.0,10,0,160.0,1,1,0,0,232,0,0,4.01,1.0,150160.0,NA,NA,NA,NA,NA,NA,0.0,1876.0,1.0,0.0,1.0,1.378e-4,243e3,0.0029395,232e4,21.331640058055154,-4.0,-3.0,0.0,0.0,0.0,0.0,4.0,0.0,1,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003,6561.68757296242,NA,2563e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1881.0,NA,155.0,1,3,160,1,1.0,NA,0,160.0,1,1,0,0,254,0,0,4.01,1.0,155160.0,356,155160,10,RIVALRY,ENDURING,0.0,1.0,1841.0,1.0,0.0,1.0,0.0023155,2314e3,0.0032496,2529e3,1.4034117901101275,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,1.92,0.09,1.44,1.05,2.11,0.28,NA,2.9466666666666668,NA,2.802,0.5066666666666667,1.8233333333333333,0.47600000000000003,2.294,NA,NA,2.33,4.588,1131,6939.698621414275,7068.777235939623,4843e3,14008.475857353898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1881.0,NA,160.0,1,3,155,1,1.0,10,0,155.0,1,1,0,0,255,0,0,4.01,1.0,155160.0,356,155160,10,RIVALRY,ENDURING,0.0,1.0,1841.0,1.0,0.0,1.0,0.0032496,2529e3,0.0023155,2314e3,0.7125492368291482,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1.92,0.09,1.44,1.05,2.11,0.28,2.9466666666666668,NA,2.802,NA,1.8233333333333333,0.5066666666666667,2.294,0.47600000000000003,NA,NA,2.33,0.9520000000000001,1131,7068.777235939623,6939.698621414275,4843e3,14008.475857353898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902.0,NA,155.0,1,3,160,1,27708.0,NA,0,160.0,1,1,0,0,394,0,0,4.01,1.0,155160.0,356,155160,10,RIVALRY,ENDURING,0.0,1.0,1841.0,1.0,0.0,1.0,0.0030116,303e4,0.0048406,487e4,1.607318368973303,3.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2,2.0,1.15,0.15,1.22,0.08,1.54,0.13,0.33666666666666667,2.0166666666666666,NA,NA,0.11,0.9733333333333334,0.12,1.09,2.3533333333333335,NA,1.0833333333333335,2.18,1131,22767.775589623005,11954.944529433917,79e5,34722.72011905692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1902.0,NA,160.0,1,3,155,1,20470.0,NA,0,155.0,1,1,0,0,395,0,0,4.01,1.0,155160.0,356,155160,10,RIVALRY,ENDURING,0.0,1.0,1841.0,1.0,0.0,1.0,0.0048406,487e4,0.0030116,303e4,0.6221542783952403,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,2,2.0,1.15,0.15,1.22,0.08,1.54,0.13,2.0166666666666666,0.33666666666666667,NA,NA,0.9733333333333334,0.11,1.09,0.12,2.3533333333333335,NA,1.0833333333333335,0.24,1131,11954.944529433917,22767.775589623005,79e5,34722.72011905692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1833.0,1,200.0,0,2,1163,0,11961.0,20,1,160.0,1,0,0,0,68,0,0,4.01,0.0,160200.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,0.3034555,24602e3,NA,NA,NA,-2.0,-5.0,0.0,NA,NA,NA,NA,NA,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11052,NA,95608.6317777404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1824.0,3,200.0,0,3,827,0,1658.0,77756,0,210.0,0,0,0,0,48,0,0,4.01,1.0,200210.0,NA,NA,NA,NA,NA,NA,0.0,1816.0,4.0,1.0,1.0,0.3299588,21978e3,0.038848100000000003,6032e3,0.11773621433948725,-2.0,-6.0,0.0,NA,0.0,0.0,NA,NA,2,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,20048.291228866823,82862.46430264578,2801e4,102910.75553151261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1824.0,3,210.0,0,3,850,0,25089.0,93875,0,200.0,0,0,0,0,49,0,0,4.01,1.0,200210.0,NA,NA,NA,NA,NA,NA,0.0,1816.0,4.0,1.0,1.0,0.038848100000000003,6032e3,0.3299588,21978e3,8.493563391774629,-6.0,-2.0,0.0,NA,0.0,0.0,NA,NA,2,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,82862.46430264578,20048.291228866823,2801e4,102910.75553151261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1871.0,2,200.0,0,3,452,0,27534.0,120000,0,210.0,0,0,0,0,204,0,0,4.01,1.0,200210.0,NA,NA,NA,NA,NA,NA,0.0,1816.0,4.0,1.0,1.0,0.2415633,31556e3,0.0074524,363e4,0.030850712835931614,3.0,-3.0,0.0,NA,0.0,0.0,NA,NA,1,2.0,45.64,79.47,43.0,70.59,44.51,89.83,93.59,59.77333333333333,85.462,66.438,NA,NA,NA,NA,153.36333333333334,151.9,NA,NA,340,17107.130655010507,180947.0554187458,35186e3,198054.1860737563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1906.0,5,211.0,0,3,625,0,38850.0,250000,0,200.0,0,0,0,0,418,0,0,4.01,1.0,200211.0,NA,NA,NA,NA,NA,0.5,0.0,1830.0,4.0,1.0,1.0,0.0146975,7239e3,0.123381,4336e4,8.394692974995747,6.0,8.0,1.0,NA,0.0,0.0,1.0,7.0,1,0.0,142.95,86.23,136.23,72.92,139.64,94.01,120.37666666666667,85.21000000000001,110.274,90.518,134.86333333333332,66.40666666666667,130.212,60.914,205.58666666666667,200.792,201.26999999999998,121.828,313,345583.4446341072,48805.1179505576,50599e3,394388.5625846648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910.0,6,200.0,0,3,490,0,38850.0,250000,0,211.0,0,0,0,0,429,0,0,4.01,1.0,200211.0,NA,NA,NA,NA,NA,0.5,0.0,1830.0,4.0,1.0,1.0,0.1163184,44916e3,0.0148466,7424e3,0.12763758786228147,8.0,6.0,1.0,NA,0.0,0.0,2.0,2.0,2,1.0,94.56,113.19,86.75,88.5,95.68,83.77,98.16,106.37666666666667,NA,NA,85.21000000000001,120.37666666666667,82.956,128.06199999999998,204.53666666666666,NA,205.58666666666667,256.12399999999997,313,51922.82444909256,356415.3069160001,5234e4,408338.13136509265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1910.0,5,211.0,0,3,500,0,1.0,NA,0,200.0,0,0,0,0,431,0,0,4.01,1.0,200211.0,NA,NA,NA,NA,NA,0.5,0.0,1830.0,4.0,1.0,1.0,0.0148466,7424e3,0.1163184,44916e3,7.834682688292269,6.0,8.0,1.0,NA,0.0,0.0,2.0,2.0,2,1.0,94.56,113.19,86.75,88.5,95.68,83.77,106.37666666666667,98.16,NA,NA,120.37666666666667,85.21000000000001,128.06199999999998,82.956,204.53666666666666,NA,205.58666666666667,165.912,313,356415.3069160001,51922.82444909256,5234e4,408338.13136509265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1817.0,NA,220.0,0,3,433,0,7819.0,100000,1,200.0,0,0,0,0,28,0,0,4.01,1.0,200220.0,NA,NA,NA,NA,NA,NA,0.0,1816.0,3.0,1.0,1.0,0.1144892,297e5,0.3279875,19814e3,2.864789866642443,-4.0,-2.0,0.0,NA,0.0,NA,NA,NA,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,69607.72759186728,NA,49514e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898.0,6,200.0,0,3,475,0,71500.0,NA,0,220.0,0,0,0,0,372,0,0,4.01,1.0,200220.0,395,200220,5,RIVALRY,PROTO,NA,1.0,1816.0,3.0,1.0,1.0,0.1574313,40381e3,0.0821318,3882e4,0.5216993063005896,7.0,8.0,1.0,NA,0.0,0.0,0.0,3.0,2,1.0,247.45,96.33,257.96,92.92,255.42,101.57,65.94670486666666,253.54333333333332,82.42602292,248.804,76.53333333333333,244.64333333333332,83.432,231.35399999999998,319.49003819999996,331.23002292,321.1766666666666,462.70799999999997,365,184367.8892439982,307707.79208799993,79201e3,492075.6813319981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1898.0,6,220.0,0,3,430,0,13e3,NA,0,200.0,0,0,0,0,375,0,0,4.01,1.0,200220.0,395,200220,5,RIVALRY,PROTO,NA,1.0,1816.0,3.0,1.0,1.0,0.0821318,3882e4,0.1574313,40381e3,1.9168129762162767,8.0,7.0,1.0,NA,0.0,0.0,3.0,0.0,2,1.0,247.45,96.33,257.96,92.92,255.42,101.57,253.54333333333332,65.94670486666666,248.804,82.42602292,244.64333333333332,76.53333333333333,231.35399999999998,83.432,319.49003819999996,331.23002292,321.1766666666666,166.864,365,307707.79208799993,184367.8892439982,79201e3,492075.6813319981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904.0,4,220.0,0,3,433,0,1.0,NA,0,200.0,0,0,0,0,407,0,0,4.01,1.0,200220.0,NA,NA,NA,NA,NA,0.5,0.0,1816.0,3.0,1.0,1.0,0.0702541,3919e4,0.134843,4261e4,1.919361289946067,8.0,8.0,1.0,NA,0.0,0.0,2.0,2.0,3,3.0,248.88,100.56,238.39,106.09,260.54,114.83,262.18333333333334,143.75333333333333,248.418,119.514,243.4,71.4300382,248.804,82.42602292,405.93666666666667,367.932,314.8300382,164.85204584,365,324709.145028448,191999.0439691023,818e5,516708.1889975503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904.0,4,220.0,0,3,430,0,1.0,NA,0,200.0,0,0,0,0,408,0,0,4.01,1.0,200220.0,NA,NA,NA,NA,NA,0.5,0.0,1816.0,3.0,1.0,1.0,0.0702541,3919e4,0.134843,4261e4,1.919361289946067,8.0,8.0,1.0,NA,0.0,0.0,2.0,2.0,3,3.0,248.88,100.56,238.39,106.09,260.54,114.83,262.18333333333334,143.75333333333333,248.418,119.514,243.4,71.4300382,248.804,82.42602292,405.93666666666667,367.932,314.8300382,164.85204584,365,324709.145028448,191999.0439691023,818e5,516708.1889975503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1904.0,NA,220.0,0,3,438,0,16.0,NA,0,200.0,0,0,0,0,410,0,0,4.01,1.0,200220.0,NA,NA,NA,NA,NA,0.5,0.0,1816.0,3.0,1.0,1.0,0.0702541,3919e4,0.134843,4261e4,1.919361289946067,8.0,8.0,1.0,NA,0.0,0.0,2.0,2.0,3,3.0,248.88,100.56,238.39,106.09,260.54,114.83,262.18333333333334,143.75333333333333,248.418,119.514,243.4,71.4300382,248.804,82.42602292,405.93666666666667,367.932,314.8300382,164.85204584,365,324709.145028448,191999.0439691023,818e5,516708.1889975503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829.0,NA,200.0,0,3,413,0,2034.0,2300,1,230.0,0,0,0,0,61,0,0,4.01,1.0,200230.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,1.0,1.0,0.3230436,23505e3,0.0337722,12212e3,0.10454378294446942,-2.0,-6.0,0.0,NA,0.0,0.0,NA,NA,1,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258,NA,87357.60467021617,35717e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1843.0,NA,230.0,0,3,413,0,2034.0,18000,1,200.0,0,0,0,0,91,0,0,4.01,1.0,200230.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,1.0,1.0,0.0270245,1357e4,0.2985971,27256e3,11.04912579326167,-1.0,3.0,0.0,NA,0.0,0.0,NA,NA,1,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258,116227.61261222884,NA,40826e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1875.0,7,235.0,0,3,541,0,650.0,NA,0,200.0,0,0,0,0,223,0,0,4.01,1.0,200235.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,1.0,1.0,0.0056809,4412e3,0.2355151,32839e3,41.4573571089088,-7.0,3.0,0.0,NA,0.0,0.0,1.0,14.0,1,0.0,21.62,12.47,20.7,14.36,18.01,18.94,16.456666666666667,16.68,16.944,14.792,18.486666666666665,17.3,17.736,13.462,33.13666666666667,31.735999999999997,35.78666666666666,26.924,1618,194056.92415600002,7284.765231942576,37251e3,201341.6893879426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890.0,7,200.0,0,3,501,0,3120.0,NA,0,255.0,0,0,0,0,325,0,0,4.01,1.0,200255.0,410,200255,7,RIVALRY,ENDURING,0.0,1.0,1866.0,5.0,1.0,1.0,0.1794749,37485e3,0.1259585,49239e3,0.7018168000093606,7.0,1.0,0.0,NA,0.0,0.0,2.0,4.0,3,0.0,125.17,92.62,131.25,158.74,129.46,157.12,152.74,127.16,140.39,128.696,127.78,126.13,114.012,118.898,279.9,269.086,253.91,237.796,927,205733.27519898748,258613.709682,86724e3,464346.98488098744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890.0,7,255.0,1,3,2249,1,2.0,2001,1,200.0,0,0,0,0,329,0,0,4.01,1.0,200255.0,410,200255,7,RIVALRY,ENDURING,0.0,1.0,1866.0,5.0,1.0,1.0,0.1259585,49239e3,0.1794749,37485e3,1.4248732717522041,1.0,7.0,0.0,NA,0.0,0.0,4.0,2.0,3,0.0,125.17,92.62,131.25,158.74,129.46,157.12,127.16,152.74,128.696,140.39,126.13,127.78,118.898,114.012,279.9,269.086,253.91,228.024,927,258613.709682,205733.27519898748,86724e3,464346.98488098744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890.0,NA,255.0,0,3,565,0,18200.0,NA,0,200.0,0,0,0,0,330,0,0,4.01,1.0,200255.0,410,200255,7,RIVALRY,ENDURING,0.0,1.0,1866.0,5.0,1.0,1.0,0.1259585,49239e3,0.1794749,37485e3,1.4248732717522041,1.0,7.0,0.0,NA,0.0,0.0,4.0,2.0,3,0.0,125.17,92.62,131.25,158.74,129.46,157.12,127.16,152.74,128.696,140.39,126.13,127.78,118.898,114.012,279.9,269.086,253.91,228.024,927,258613.709682,205733.27519898748,86724e3,464346.98488098744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899.0,11,200.0,0,3,460,0,1.0,NA,0,255.0,0,0,0,0,381,0,0,4.01,1.0,200255.0,410,200255,7,RIVALRY,ENDURING,0.0,1.0,1866.0,5.0,1.0,1.0,0.1686449,40774e3,0.1267223,55248e3,0.7514149553292155,7.0,1.0,0.0,NA,0.0,0.0,11.0,4.0,3,3.0,145.17,181.25,137.38,193.04,150.27,134.93,144.04666666666665,156.06333333333333,171.01,160.062,167.15,132.86,149.036,132.11599999999999,300.11,331.072,300.01,264.23199999999997,927,276221.5799093883,320472.38188589,96022e3,596693.9617952784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899.0,11,200.0,0,3,940,0,23310.0,89000,0,255.0,0,0,0,0,382,0,0,4.01,1.0,200255.0,410,200255,7,RIVALRY,ENDURING,0.0,1.0,1866.0,5.0,1.0,1.0,0.1686449,40774e3,0.1267223,55248e3,0.7514149553292155,7.0,1.0,0.0,NA,0.0,0.0,11.0,4.0,3,3.0,145.17,181.25,137.38,193.04,150.27,134.93,144.04666666666665,156.06333333333333,171.01,160.062,167.15,132.86,149.036,132.11599999999999,300.11,331.072,300.01,264.23199999999997,927,276221.5799093883,320472.38188589,96022e3,596693.9617952784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899.0,11,255.0,0,3,452,0,1.0,NA,0,200.0,0,0,0,0,387,0,0,4.01,1.0,200255.0,410,200255,7,RIVALRY,ENDURING,0.0,1.0,1866.0,5.0,1.0,1.0,0.1267223,55248e3,0.1686449,40774e3,1.3308225939712266,1.0,7.0,0.0,NA,0.0,0.0,4.0,11.0,3,3.0,145.17,181.25,137.38,193.04,150.27,134.93,156.06333333333333,144.04666666666665,160.062,171.01,132.86,167.15,132.11599999999999,149.036,300.11,331.072,300.01,298.072,927,320472.38188589,276221.5799093883,96022e3,596693.9617952784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919.0,5,200.0,0,6,462,0,32634.0,188000,1,255.0,0,0,0,0,474,0,0,4.01,0.0,200255.0,410,200255,7,RIVALRY,ENDURING,0.0,1.0,1866.0,5.0,0.0,1.0,0.1109749,44599e3,0.0768506,62897e3,0.6925043410717199,8.0,6.0,1.0,NA,0.0,0.0,0.0,3.0,2,6.0,NA,NA,NA,NA,129.91,114.86,108.58,118.97999999999999,109.898,132.86599999999999,NA,NA,NA,NA,227.56,242.76399999999998,NA,NA,927,279952.89944286254,373827.57033401384,107496e3,653780.4697768764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1919.0,5,200.0,0,6,472,0,80290.0,550000,1,255.0,0,0,0,0,475,0,0,4.01,0.0,200255.0,410,200255,7,RIVALRY,ENDURING,0.0,1.0,1866.0,5.0,0.0,1.0,0.1109749,44599e3,0.0768506,62897e3,0.6925043410717199,8.0,6.0,1.0,NA,0.0,0.0,0.0,3.0,2,6.0,NA,NA,NA,NA,129.91,114.86,108.58,118.97999999999999,109.898,132.86599999999999,NA,NA,NA,NA,227.56,242.76399999999998,NA,NA,927,279952.89944286254,373827.57033401384,107496e3,653780.4697768764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920.0,1,200.0,0,6,510,0,939361.0,5000000,1,255.0,0,0,0,0,501,0,0,4.01,0.0,200255.0,410,200255,7,RIVALRY,ENDURING,0.0,1.0,1866.0,5.0,0.0,1.0,0.1276359,46472e3,0.0720215,61694e3,0.5642730611058487,8.0,6.0,1.0,NA,0.0,0.0,0.0,4.0,1,8.0,129.91,114.86,NA,NA,76.3,68.74,79.14666666666666,127.88333333333333,132.036,151.76,NA,NA,NA,NA,207.02999999999997,283.796,NA,NA,927,296823.41105675435,363734.4551292276,108166e3,660557.866185982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892.0,NA,325.0,0,3,520,0,1e4,NA,0,200.0,0,0,0,0,337,0,0,4.01,1.0,200325.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,1.0,1.0,0.0340464,3067e4,0.1729992,38134e3,5.08127731566333,-4.0,7.0,0.0,NA,0.0,0.0,0.0,0.0,1,0.0,15.82,45.15,16.37,48.38,14.32,46.23,14.923333333333334,38.46666666666667,15.276,39.21,15.620000000000001,29.043333333333337,15.626,34.65,53.39,54.486000000000004,44.66333333333334,69.3,1464,252428.62843399998,90482.0448385172,68804e3,342910.67327251716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1897.0,12,200.0,0,3,625,0,1.0,NA,0,325.0,0,0,0,0,361,0,0,4.01,1.0,200325.0,NA,NA,NA,NA,NA,NA,0.0,NA,0.0,1.0,1.0,0.1658213,39987e3,0.0308702,3172e4,0.1861654684892713,7.0,-4.0,0.0,NA,0.0,0.0,1.0,2.0,1,1.0,16.04,40.37,15.57,40.28,16.04,47.46,47.45333333333333,16.676666666666666,49.230000000000004,16.732,36.483333333333334,15.34,40.166,15.232,64.13,65.962,51.82333333333334,30.464,1464,97956.44322371799,293404.7917020001,71707e3,391361.23492571805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924.0,7,325.0,0,3,501,0,85470.0,12000,0,200.0,0,0,0,0,545,0,0,4.01,1.0,200325.0,NA,NA,NA,NA,NA,0.25,0.0,NA,0.0,1.0,1.0,0.0349371,3878e4,0.107154,44915e3,3.0670547927561245,-4.0,10.0,0.0,NA,0.0,0.0,0.0,2.0,1,2.0,72.81,94.88,61.89,100.72,73.82,108.35,73.94333333333333,84.38,74.104,90.694,46.1,87.31333333333333,NA,NA,158.32333333333332,164.798,133.41333333333333,NA,1464,380382.496752,163979.79693470776,83695e3,544362.2936867077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
